Serial.No.	Content ID	Reaction Type	Datetime	User ID	Content Type	Category	Sentiment	Score
19189	96ece45a-89e4-4cf8-b216-c860bf8e158e	super love	05-02-21 4:07	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	75
19190	96ece45a-89e4-4cf8-b216-c860bf8e158e	disgust	28-08-20 22:25	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	negative	0
19191	96ece45a-89e4-4cf8-b216-c860bf8e158e	disgust	14-11-20 5:50	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	negative	0
19192	96ece45a-89e4-4cf8-b216-c860bf8e158e	peeking	16-10-20 22:45	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	neutral	35
19193	96ece45a-89e4-4cf8-b216-c860bf8e158e	interested	02-03-21 23:06	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	30
19194	96ece45a-89e4-4cf8-b216-c860bf8e158e	indifferent	10-02-21 4:25	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	neutral	20
19195	96ece45a-89e4-4cf8-b216-c860bf8e158e	scared	26-04-21 12:20	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	negative	15
19196	96ece45a-89e4-4cf8-b216-c860bf8e158e	love	29-06-20 10:30	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	65
19197	96ece45a-89e4-4cf8-b216-c860bf8e158e	dislike	04-08-20 4:42	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	negative	10
19198	96ece45a-89e4-4cf8-b216-c860bf8e158e	interested	23-12-20 16:04	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	30
19199	96ece45a-89e4-4cf8-b216-c860bf8e158e	peeking	05-05-21 17:22	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	neutral	35
19200	96ece45a-89e4-4cf8-b216-c860bf8e158e	love	16-12-20 23:39	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	65
19201	96ece45a-89e4-4cf8-b216-c860bf8e158e	disgust	08-05-21 6:45	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	negative	0
19202	96ece45a-89e4-4cf8-b216-c860bf8e158e	worried	12-09-20 4:56	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	negative	12
19203	96ece45a-89e4-4cf8-b216-c860bf8e158e	super love	26-04-21 9:33	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	75
19204	96ece45a-89e4-4cf8-b216-c860bf8e158e	like	18-02-21 14:48	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	50
19205	96ece45a-89e4-4cf8-b216-c860bf8e158e	love	18-01-21 9:04	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	65
19206	96ece45a-89e4-4cf8-b216-c860bf8e158e	hate	24-08-20 17:31	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	negative	5
19207	96ece45a-89e4-4cf8-b216-c860bf8e158e	want	12-02-21 10:46	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	70
19208	96ece45a-89e4-4cf8-b216-c860bf8e158e	cherish	05-07-20 7:49	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	positive	70
19209	96ece45a-89e4-4cf8-b216-c860bf8e158e	peeking	24-02-21 22:16	beb1f34e-7870-46d6-9fc7-2e12eb83ce43	photo	food	neutral	35
19210	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	super love	08-12-20 20:44	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	75
19211	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	dislike	25-09-20 1:03	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	negative	10
19212	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	heart	10-05-21 20:15	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	60
19213	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	adore	22-02-21 6:12	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	72
19214	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	super love	21-01-21 21:44	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	75
19215	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	indifferent	30-09-20 19:39	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	neutral	20
19216	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	love	27-07-20 7:59	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	65
19217	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	intrigued	18-12-20 16:26	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	45
19218	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	worried	03-04-21 22:15	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	negative	12
19219	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	heart	06-11-20 9:33	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	60
19220	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	hate	05-12-20 11:37	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	negative	5
19221	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	hate	07-07-20 16:43	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	negative	5
19222	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	peeking	28-01-21 12:19	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	neutral	35
19223	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	worried	09-08-20 1:54	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	negative	12
19224	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	intrigued	08-02-21 12:19	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	45
19225	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	interested	30-08-20 16:45	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	30
19226	5efb3710-c34d-4dc4-84dd-31cd8c5d9c30	want	25-11-20 5:08	1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9	audio	animals	positive	70
19227	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	love	11-02-21 14:48	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	65
19228	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	intrigued	07-01-21 4:37	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	45
19229	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	hate	20-01-21 20:51	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	5
19230	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	hate	02-06-21 4:32	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	5
19231	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	worried	08-04-21 9:55	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	12
19232	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	scared	15-08-20 18:05	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	15
19233	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	intrigued	05-09-20 7:50	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	45
19234	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	peeking	16-03-21 9:51	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	neutral	35
19235	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	dislike	30-12-20 10:15	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	10
19236	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	worried	26-06-20 12:36	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	12
19237	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	disgust	23-09-20 0:17	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	0
19238	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	super love	21-06-20 22:29	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	75
19239	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	cherish	17-05-21 4:01	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	70
19240	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	scared	27-02-21 11:19	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	15
19241	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	cherish	22-01-21 9:34	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	70
19242	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	heart	09-05-21 13:20	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	60
19243	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	peeking	18-12-20 5:10	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	neutral	35
19244	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	disgust	28-06-20 0:12	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	0
19245	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	adore	11-07-20 10:21	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	72
19246	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	interested	02-12-20 7:17	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	30
19247	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	cherish	12-05-21 9:56	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	70
19248	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	cherish	20-04-21 9:38	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	70
19249	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	like	24-09-20 20:12	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	50
19250	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	love	04-04-21 16:09	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	65
19251	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	indifferent	26-09-20 14:18	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	neutral	20
19252	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	indifferent	30-03-21 4:27	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	neutral	20
19253	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	want	17-01-21 23:36	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	70
19254	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	dislike	04-11-20 20:07	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	10
19255	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	worried	28-07-20 12:57	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	12
19256	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	interested	31-01-21 9:56	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	30
19257	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	super love	20-07-20 5:12	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	75
19258	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	peeking	15-09-20 12:31	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	neutral	35
19259	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	love	11-07-20 13:36	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	65
19260	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	love	15-10-20 5:26	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	65
19261	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	interested	22-08-20 6:16	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	30
19262	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	hate	14-08-20 18:50	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	5
19263	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	love	04-10-20 2:24	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	65
19264	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	intrigued	06-11-20 23:38	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	45
19265	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	intrigued	04-04-21 4:09	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	45
19266	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	scared	19-03-21 11:50	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	15
19267	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	heart	26-05-21 22:47	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	60
19268	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	intrigued	23-11-20 11:21	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	45
19269	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	scared	01-11-20 15:28	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	negative	15
19270	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	love	23-11-20 9:08	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	65
19271	6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c	like	07-07-20 5:42	e6a52b6a-20ec-4b09-bbb7-4a1138014985	GIF	food	positive	50
19272	4dd4da35-453e-466d-95ca-b1a7710fac1f	heart	25-11-20 9:19	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	60
19273	4dd4da35-453e-466d-95ca-b1a7710fac1f	cherish	21-06-20 5:21	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	70
19274	4dd4da35-453e-466d-95ca-b1a7710fac1f	adore	13-10-20 12:29	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	72
19275	4dd4da35-453e-466d-95ca-b1a7710fac1f	adore	23-09-20 8:46	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	72
19276	4dd4da35-453e-466d-95ca-b1a7710fac1f	cherish	08-04-21 10:00	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	70
19277	4dd4da35-453e-466d-95ca-b1a7710fac1f	worried	03-03-21 7:39	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	12
19278	4dd4da35-453e-466d-95ca-b1a7710fac1f	indifferent	14-08-20 22:32	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	neutral	20
19279	4dd4da35-453e-466d-95ca-b1a7710fac1f	super love	15-10-20 7:32	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	75
19280	4dd4da35-453e-466d-95ca-b1a7710fac1f	adore	21-03-21 10:01	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	72
19281	4dd4da35-453e-466d-95ca-b1a7710fac1f	cherish	29-10-20 7:01	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	70
19282	4dd4da35-453e-466d-95ca-b1a7710fac1f	super love	25-06-20 8:30	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	75
19283	4dd4da35-453e-466d-95ca-b1a7710fac1f	cherish	12-04-21 23:01	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	70
19284	4dd4da35-453e-466d-95ca-b1a7710fac1f	heart	09-05-21 6:02	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	60
19285	4dd4da35-453e-466d-95ca-b1a7710fac1f	dislike	09-12-20 11:46	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	10
19286	4dd4da35-453e-466d-95ca-b1a7710fac1f	scared	16-04-21 19:07	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	15
19287	4dd4da35-453e-466d-95ca-b1a7710fac1f	worried	25-12-20 1:36	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	12
19288	4dd4da35-453e-466d-95ca-b1a7710fac1f	heart	21-12-20 0:51	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	60
19289	4dd4da35-453e-466d-95ca-b1a7710fac1f	super love	01-05-21 17:10	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	75
19290	4dd4da35-453e-466d-95ca-b1a7710fac1f	peeking	12-05-21 18:09	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	neutral	35
19291	4dd4da35-453e-466d-95ca-b1a7710fac1f	adore	23-02-21 23:49	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	72
19292	4dd4da35-453e-466d-95ca-b1a7710fac1f	cherish	04-06-21 13:33	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	70
19293	4dd4da35-453e-466d-95ca-b1a7710fac1f	hate	10-08-20 17:08	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	5
19294	4dd4da35-453e-466d-95ca-b1a7710fac1f	hate	17-01-21 8:31	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	5
19295	4dd4da35-453e-466d-95ca-b1a7710fac1f	disgust	24-05-21 8:39	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	0
19296	4dd4da35-453e-466d-95ca-b1a7710fac1f	want	16-09-20 12:01	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	70
19297	4dd4da35-453e-466d-95ca-b1a7710fac1f	disgust	27-04-21 9:22	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	0
19298	4dd4da35-453e-466d-95ca-b1a7710fac1f	cherish	03-11-20 5:26	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	70
19299	4dd4da35-453e-466d-95ca-b1a7710fac1f	like	25-10-20 14:46	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	50
19300	4dd4da35-453e-466d-95ca-b1a7710fac1f	disgust	02-04-21 14:38	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	0
19301	4dd4da35-453e-466d-95ca-b1a7710fac1f	scared	01-06-21 15:54	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	15
19302	4dd4da35-453e-466d-95ca-b1a7710fac1f	peeking	13-06-21 12:21	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	neutral	35
19303	4dd4da35-453e-466d-95ca-b1a7710fac1f	heart	02-04-21 11:41	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	60
19304	4dd4da35-453e-466d-95ca-b1a7710fac1f	love	02-03-21 2:14	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	65
19305	4dd4da35-453e-466d-95ca-b1a7710fac1f	heart	23-06-20 10:28	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	60
19306	4dd4da35-453e-466d-95ca-b1a7710fac1f	heart	09-10-20 4:59	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	60
19307	4dd4da35-453e-466d-95ca-b1a7710fac1f	adore	04-05-21 3:41	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	72
19308	4dd4da35-453e-466d-95ca-b1a7710fac1f	hate	31-07-20 7:02	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	5
19309	4dd4da35-453e-466d-95ca-b1a7710fac1f	disgust	19-07-20 6:36	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	0
19310	4dd4da35-453e-466d-95ca-b1a7710fac1f	peeking	20-06-20 1:48	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	neutral	35
19311	4dd4da35-453e-466d-95ca-b1a7710fac1f	want	10-03-21 22:30	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	70
19312	4dd4da35-453e-466d-95ca-b1a7710fac1f	disgust	26-01-21 7:54	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	negative	0
19313	4dd4da35-453e-466d-95ca-b1a7710fac1f	heart	26-10-20 11:44	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	60
19314	4dd4da35-453e-466d-95ca-b1a7710fac1f	heart	10-01-21 0:42	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	60
19315	4dd4da35-453e-466d-95ca-b1a7710fac1f	adore	02-01-21 7:29	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	72
19316	4dd4da35-453e-466d-95ca-b1a7710fac1f	want	15-04-21 1:07	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	70
19317	4dd4da35-453e-466d-95ca-b1a7710fac1f	adore	18-02-21 10:53	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	72
19318	4dd4da35-453e-466d-95ca-b1a7710fac1f	interested	19-06-20 8:49	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	positive	30
19319	4dd4da35-453e-466d-95ca-b1a7710fac1f	peeking	04-02-21 15:17	ad4bd878-55e7-487c-a4db-470b23bbd832	GIF	technology	neutral	35
19320	f47074e8-5189-44ac-82f8-4309d63650b4	intrigued	26-11-20 18:37	2ef20e99-8be8-4ab6-a817-83991f7a0fa3	audio	culture	positive	45
19321	f47074e8-5189-44ac-82f8-4309d63650b4	disgust	29-07-20 21:17	2ef20e99-8be8-4ab6-a817-83991f7a0fa3	audio	culture	negative	0
19322	f47074e8-5189-44ac-82f8-4309d63650b4	intrigued	02-08-20 8:59	2ef20e99-8be8-4ab6-a817-83991f7a0fa3	audio	culture	positive	45
19323	f47074e8-5189-44ac-82f8-4309d63650b4	intrigued	22-10-20 0:30	2ef20e99-8be8-4ab6-a817-83991f7a0fa3	audio	culture	positive	45
19324	f47074e8-5189-44ac-82f8-4309d63650b4	hate	11-01-21 12:03	2ef20e99-8be8-4ab6-a817-83991f7a0fa3	audio	culture	negative	5
19325	15e13281-8bd0-4f40-a0fa-44749cf32378	hate	30-03-21 16:34	92c3576c-8634-42a8-8005-6e1ff8c207e8	video	dogs	negative	5
19326	15e13281-8bd0-4f40-a0fa-44749cf32378	cherish	20-10-20 13:37	92c3576c-8634-42a8-8005-6e1ff8c207e8	video	dogs	positive	70
19327	15e13281-8bd0-4f40-a0fa-44749cf32378	scared	19-12-20 13:31	92c3576c-8634-42a8-8005-6e1ff8c207e8	video	dogs	negative	15
19328	15e13281-8bd0-4f40-a0fa-44749cf32378	love	28-04-21 6:18	92c3576c-8634-42a8-8005-6e1ff8c207e8	video	dogs	positive	65
19329	15e13281-8bd0-4f40-a0fa-44749cf32378	heart	22-07-20 12:08	92c3576c-8634-42a8-8005-6e1ff8c207e8	video	dogs	positive	60
19330	15e13281-8bd0-4f40-a0fa-44749cf32378	intrigued	21-01-21 22:43	92c3576c-8634-42a8-8005-6e1ff8c207e8	video	dogs	positive	45
19331	15e13281-8bd0-4f40-a0fa-44749cf32378	super love	12-08-20 3:34	92c3576c-8634-42a8-8005-6e1ff8c207e8	video	dogs	positive	75
19332	31cbcaf1-75f9-4541-abd6-15723478047b	interested	12-07-20 17:19	45064aca-5e28-4b1f-be64-202fc5e0daba	photo	dogs	positive	30
19333	31cbcaf1-75f9-4541-abd6-15723478047b	worried	06-09-20 3:11	45064aca-5e28-4b1f-be64-202fc5e0daba	photo	dogs	negative	12
19334	1bbfe52f-37e2-4874-8422-161a60b331e1	cherish	07-04-21 1:40	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	70
19335	1bbfe52f-37e2-4874-8422-161a60b331e1	heart	06-08-20 15:30	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	60
19336	1bbfe52f-37e2-4874-8422-161a60b331e1	love	19-12-20 20:35	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	65
19337	1bbfe52f-37e2-4874-8422-161a60b331e1	dislike	20-12-20 14:03	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	negative	10
19338	1bbfe52f-37e2-4874-8422-161a60b331e1	like	14-03-21 11:32	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	50
19339	1bbfe52f-37e2-4874-8422-161a60b331e1	scared	11-02-21 10:00	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	negative	15
19340	1bbfe52f-37e2-4874-8422-161a60b331e1	scared	17-06-21 18:10	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	negative	15
19341	1bbfe52f-37e2-4874-8422-161a60b331e1	disgust	10-09-20 9:29	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	negative	0
19342	1bbfe52f-37e2-4874-8422-161a60b331e1	cherish	09-10-20 15:00	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	70
19343	1bbfe52f-37e2-4874-8422-161a60b331e1	dislike	10-10-20 20:21	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	negative	10
19344	1bbfe52f-37e2-4874-8422-161a60b331e1	adore	13-03-21 3:13	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	72
19345	1bbfe52f-37e2-4874-8422-161a60b331e1	like	24-10-20 7:41	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	50
19346	1bbfe52f-37e2-4874-8422-161a60b331e1	like	24-03-21 15:52	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	50
19347	1bbfe52f-37e2-4874-8422-161a60b331e1	scared	06-11-20 11:58	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	negative	15
19348	1bbfe52f-37e2-4874-8422-161a60b331e1	cherish	21-02-21 11:40	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	70
19349	1bbfe52f-37e2-4874-8422-161a60b331e1	worried	14-11-20 11:51	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	negative	12
19350	1bbfe52f-37e2-4874-8422-161a60b331e1	peeking	21-11-20 12:37	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	neutral	35
19351	1bbfe52f-37e2-4874-8422-161a60b331e1	adore	11-09-20 18:14	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	72
19352	1bbfe52f-37e2-4874-8422-161a60b331e1	peeking	27-07-20 18:08	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	neutral	35
19353	1bbfe52f-37e2-4874-8422-161a60b331e1	heart	17-09-20 15:02	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	60
19354	1bbfe52f-37e2-4874-8422-161a60b331e1	dislike	14-01-21 10:24	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	negative	10
19355	1bbfe52f-37e2-4874-8422-161a60b331e1	super love	05-11-20 1:25	9ce133df-bd87-4559-96d7-a402add824ca	GIF	culture	positive	75
